threshold,tn,fp,fn,tp
0.0247,28445,36699,236,34620
0.024800000000000003,28485,36659,237,34619
0.024900000000000002,28526,36618,238,34618
0.025,28566,36578,239,34617
0.0251,28606,36538,240,34616
0.0252,28645,36499,241,34615
0.0253,28685,36459,242,34614
0.025400000000000002,28724,36420,243,34613
0.025500000000000002,28764,36380,244,34612
0.0256,28803,36341,245,34611
0.0257,28842,36302,246,34610
0.0258,28881,36263,247,34609
0.025900000000000003,28919,36225,248,34608
0.026000000000000002,28958,36186,249,34607
0.0261,28996,36148,250,34606
0.0262,29035,36109,251,34605
0.0263,29073,36071,252,34604
0.0264,29111,36033,253,34603
0.026500000000000003,29148,35996,254,34602
0.026600000000000002,29186,35958,255,34601
0.0267,29224,35920,256,34600
0.0268,29261,35883,257,34599
0.0269,29298,35846,258,34598
0.027,29335,35809,259,34597
0.027100000000000003,29372,35772,260,34596
0.027200000000000002,29409,35735,261,34595
0.0273,29446,35698,262,34594
0.0274,29482,35662,263,34593
0.0275,29519,35625,264,34592
0.027600000000000003,29555,35589,265,34591
0.027700000000000002,29591,35553,266,34590
0.027800000000000002,29627,35517,267,34589
0.0279,29663,35481,268,34588
0.028,29699,35445,269,34587
0.0281,29735,35409,270,34586
0.028200000000000003,29770,35374,272,34584
0.028300000000000002,29806,35338,273,34583
0.0284,29841,35303,274,34582
0.0285,29876,35268,275,34581
0.0286,29911,35233,276,34580
0.0287,29946,35198,277,34579
0.028800000000000003,29981,35163,278,34578
0.028900000000000002,30015,35129,279,34577
0.029,30050,35094,280,34576
0.0291,30084,35060,281,34575
0.0292,30119,35025,282,34574
0.029300000000000003,30153,34991,283,34573
0.029400000000000003,30187,34957,284,34572
0.029500000000000002,30221,34923,285,34571
0.0296,30255,34889,286,34570
0.0297,30288,34856,287,34569
0.0298,30322,34822,288,34568
0.029900000000000003,30356,34788,289,34567
0.030000000000000002,30389,34755,290,34566
0.030100000000000002,30422,34722,291,34565
0.0302,30455,34689,292,34564
0.0303,30488,34656,293,34563
0.0304,30521,34623,294,34562
0.030500000000000003,30554,34590,295,34561
0.030600000000000002,30587,34557,296,34560
0.0307,30620,34524,297,34559
0.0308,30652,34492,298,34558
0.0309,30685,34459,299,34557
0.031,30717,34427,300,34556
0.031100000000000003,30749,34395,301,34555
0.031200000000000002,30781,34363,302,34554
0.0313,30813,34331,303,34553
0.031400000000000004,30845,34299,305,34551
0.0315,30877,34267,306,34550
0.0316,30909,34235,307,34549
0.0317,30940,34204,308,34548
0.0318,30972,34172,309,34547
0.031900000000000005,31003,34141,310,34546
0.032,31034,34110,311,34545
0.032100000000000004,31066,34078,312,34544
0.0322,31097,34047,313,34543
0.0323,31128,34016,314,34542
0.0324,31159,33985,315,34541
0.0325,31189,33955,316,34540
0.032600000000000004,31220,33924,317,34539
0.0327,31251,33893,318,34538
0.0328,31281,33863,319,34537
0.0329,31312,33832,320,34536
0.033,31342,33802,321,34535
0.033100000000000004,31372,33772,322,34534
0.0332,31402,33742,323,34533
0.0333,31433,33711,324,34532
0.0334,31463,33681,325,34531
0.0335,31492,33652,326,34530
0.033600000000000005,31522,33622,327,34529
0.0337,31552,33592,328,34528
0.033800000000000004,31582,33562,329,34527
0.0339,31611,33533,330,34526
0.034,31641,33503,331,34525
0.0341,31670,33474,332,34524
0.0342,31699,33445,333,34523
0.034300000000000004,31728,33416,334,34522
0.0344,31758,33386,336,34520
0.0345,31787,33357,337,34519
0.0346,31816,33328,338,34518
0.0347,31844,33300,339,34517
0.034800000000000005,31873,33271,340,34516
0.0349,31902,33242,341,34515
0.035,31930,33214,342,34514
0.0351,31959,33185,343,34513
0.0352,31987,33157,344,34512
0.035300000000000005,32016,33128,345,34511
0.0354,32044,33100,346,34510
0.035500000000000004,32072,33072,347,34509
0.0356,32100,33044,348,34508
0.0357,32128,33016,349,34507
0.0358,32156,32988,350,34506
0.0359,32184,32960,351,34505
0.036000000000000004,32212,32932,352,34504
0.0361,32240,32904,353,34503
0.0362,32268,32876,354,34502
0.0363,32295,32849,355,34501
0.0364,32323,32821,356,34500
0.036500000000000005,32350,32794,357,34499
0.0366,32377,32767,358,34498
0.0367,32405,32739,359,34497
0.0368,32432,32712,360,34496
0.0369,32459,32685,361,34495
0.037000000000000005,32486,32658,362,34494
0.0371,32513,32631,364,34492
0.037200000000000004,32540,32604,365,34491
0.0373,32567,32577,366,34490
0.0374,32594,32550,367,34489
0.0375,32620,32524,368,34488
0.0376,32647,32497,369,34487
0.037700000000000004,32674,32470,370,34486
0.0378,32700,32444,371,34485
0.0379,32726,32418,372,34484
0.038,32753,32391,373,34483
0.0381,32779,32365,374,34482
0.038200000000000005,32805,32339,375,34481
0.0383,32831,32313,376,34480
0.038400000000000004,32858,32286,377,34479
0.0385,32884,32260,378,34478
0.0386,32909,32235,379,34477
0.038700000000000005,32935,32209,380,34476
0.0388,32961,32183,381,34475
0.038900000000000004,32987,32157,382,34474
0.039,33013,32131,383,34473
0.0391,33038,32106,384,34472
0.0392,33064,32080,385,34471
0.0393,33089,32055,386,34470
0.039400000000000004,33115,32029,387,34469
0.0395,33140,32004,388,34468
0.0396,33165,31979,390,34466
0.0397,33190,31954,391,34465
0.0398,33216,31928,392,34464
0.039900000000000005,33241,31903,393,34463
0.04,33266,31878,394,34462
0.040100000000000004,33291,31853,395,34461
0.0402,33316,31828,396,34460
0.0403,33340,31804,397,34459
0.040400000000000005,33365,31779,398,34458
0.0405,33390,31754,399,34457
0.040600000000000004,33415,31729,400,34456
0.0407,33439,31705,401,34455
0.0408,33464,31680,402,34454
0.0409,33488,31656,403,34453
0.041,33513,31631,404,34452
0.041100000000000005,33537,31607,405,34451
0.0412,33561,31583,406,34450
0.0413,33586,31558,407,34449
0.0414,33610,31534,408,34448
0.0415,33634,31510,409,34447
0.041600000000000005,33658,31486,410,34446
0.0417,33682,31462,411,34445
0.041800000000000004,33706,31438,412,34444
0.0419,33730,31414,414,34442
0.042,33754,31390,415,34441
0.042100000000000005,33777,31367,416,34440
0.0422,33801,31343,417,34439
0.042300000000000004,33825,31319,418,34438
0.0424,33848,31296,419,34437
0.0425,33872,31272,420,34436
0.0426,33896,31248,421,34435
0.0427,33919,31225,422,34434
0.042800000000000005,33942,31202,423,34433
0.0429,33966,31178,424,34432
0.043000000000000003,33989,31155,425,34431
0.0431,34012,31132,426,34430
0.0432,34035,31109,427,34429
0.043300000000000005,34059,31085,428,34428
0.0434,34082,31062,429,34427
0.043500000000000004,34105,31039,430,34426
0.0436,34128,31016,431,34425
0.0437,34150,30994,432,34424
0.0438,34173,30971,433,34423
0.0439,34196,30948,434,34422
0.044000000000000004,34219,30925,435,34421
0.0441,34242,30902,436,34420
0.0442,34264,30880,438,34418
0.0443,34287,30857,439,34417
0.0444,34309,30835,440,34416
0.044500000000000005,34332,30812,441,34415
0.0446,34354,30790,442,34414
0.044700000000000004,34377,30767,443,34413
0.0448,34399,30745,444,34412
0.0449,34421,30723,445,34411
0.045000000000000005,34444,30700,446,34410
0.0451,34466,30678,447,34409
0.045200000000000004,34488,30656,448,34408
0.0453,34510,30634,449,34407
0.0454,34532,30612,450,34406
0.0455,34554,30590,451,34405
0.0456,34576,30568,452,34404
0.045700000000000005,34598,30546,453,34403
0.0458,34620,30524,454,34402
0.0459,34642,30502,455,34401
0.046,34663,30481,456,34400
0.0461,34685,30459,457,34399
0.046200000000000005,34707,30437,458,34398
0.0463,34728,30416,460,34396
0.046400000000000004,34750,30394,461,34395
0.0465,34771,30373,462,34394
0.0466,34793,30351,463,34393
0.046700000000000005,34814,30330,464,34392
0.0468,34836,30308,465,34391
0.046900000000000004,34857,30287,466,34390
0.047,34878,30266,467,34389
0.0471,34900,30244,468,34388
0.0472,34921,30223,469,34387
0.0473,34942,30202,470,34386
0.047400000000000005,34963,30181,471,34385
0.0475,34984,30160,472,34384
0.0476,35005,30139,473,34383
0.0477,35026,30118,474,34382
0.0478,35047,30097,475,34381
0.047900000000000005,35068,30076,476,34380
0.048,35089,30055,477,34379
0.048100000000000004,35110,30034,478,34378
0.0482,35131,30013,479,34377
0.0483,35151,29993,481,34375
0.048400000000000006,35172,29972,482,34374
0.0485,35193,29951,483,34373
0.048600000000000004,35213,29931,484,34372
0.0487,35234,29910,485,34371
0.0488,35254,29890,486,34370
0.0489,35275,29869,487,34369
0.049,35295,29849,488,34368
0.049100000000000005,35316,29828,489,34367
0.0492,35336,29808,490,34366
0.049300000000000004,35356,29788,491,34365
0.0494,35376,29768,492,34364
0.0495,35397,29747,493,34363
0.049600000000000005,35417,29727,494,34362
0.0497,35437,29707,495,34361
0.049800000000000004,35457,29687,496,34360
0.0499,35477,29667,497,34359
0.05,35497,29647,498,34358
0.050100000000000006,35517,29627,499,34357
0.0502,35537,29607,501,34355
0.050300000000000004,35557,29587,502,34354
0.0504,35577,29567,503,34353
0.0505,35597,29547,504,34352
0.0506,35616,29528,505,34351
0.0507,35636,29508,506,34350
0.050800000000000005,35656,29488,507,34349
0.0509,35676,29468,508,34348
0.051000000000000004,35695,29449,509,34347
0.0511,35715,29429,510,34346
0.0512,35734,29410,511,34345
0.051300000000000005,35754,29390,512,34344
0.0514,35773,29371,513,34343
0.051500000000000004,35793,29351,514,34342
0.0516,35812,29332,515,34341
0.0517,35832,29312,516,34340
0.051800000000000006,35851,29293,517,34339
0.0519,35870,29274,518,34338
0.052000000000000005,35889,29255,519,34337
0.0521,35909,29235,521,34335
0.0522,35928,29216,522,34334
0.0523,35947,29197,523,34333
0.0524,35966,29178,524,34332
0.052500000000000005,35985,29159,525,34331
0.0526,36004,29140,526,34330
0.052700000000000004,36023,29121,527,34329
0.0528,36042,29102,528,34328
0.0529,36061,29083,529,34327
0.053000000000000005,36080,29064,530,34326
0.0531,36099,29045,531,34325
0.053200000000000004,36118,29026,532,34324
0.0533,36136,29008,533,34323
0.0534,36155,28989,534,34322
0.053500000000000006,36174,28970,535,34321
0.0536,36192,28952,536,34320
0.053700000000000005,36211,28933,537,34319
0.0538,36230,28914,538,34318
0.0539,36248,28896,540,34316
0.054,36267,28877,541,34315
0.0541,36285,28859,542,34314
0.054200000000000005,36304,28840,543,34313
0.0543,36322,28822,544,34312
0.054400000000000004,36341,28803,545,34311
0.0545,36359,28785,546,34310
0.0546,36377,28767,547,34309
0.054700000000000006,36396,28748,548,34308
0.0548,36414,28730,549,34307
0.054900000000000004,36432,28712,550,34306
0.055,36450,28694,551,34305
0.0551,36468,28676,552,34304
0.055200000000000006,36487,28657,553,34303
0.0553,36505,28639,554,34302
0.055400000000000005,36523,28621,555,34301
0.0555,36541,28603,556,34300
0.055600000000000004,36559,28585,558,34298
0.0557,36577,28567,559,34297
0.0558,36595,28549,560,34296
0.055900000000000005,36613,28531,561,34295
0.056,36630,28514,562,34294
0.056100000000000004,36648,28496,563,34293
0.0562,36666,28478,564,34292
0.0563,36684,28460,565,34291
0.056400000000000006,36702,28442,566,34290
0.0565,36719,28425,567,34289
0.056600000000000004,36737,28407,568,34288
0.0567,36755,28389,569,34287
0.0568,36772,28372,570,34286
0.056900000000000006,36790,28354,571,34285
0.057,36807,28337,572,34284
0.057100000000000005,36825,28319,573,34283
0.0572,36843,28301,574,34282
0.057300000000000004,36860,28284,576,34280
0.0574,36877,28267,577,34279
0.0575,36895,28249,578,34278
0.057600000000000005,36912,28232,579,34277
0.0577,36930,28214,580,34276
0.057800000000000004,36947,28197,581,34275
0.0579,36964,28180,582,34274
0.058,36981,28163,583,34273
0.058100000000000006,36999,28145,584,34272
0.0582,37016,28128,585,34271
0.058300000000000005,37033,28111,586,34270
0.0584,37050,28094,587,34269
0.0585,37067,28077,588,34268
0.058600000000000006,37084,28060,589,34267
0.0587,37101,28043,590,34266
0.058800000000000005,37118,28026,591,34265
0.0589,37135,28009,593,34263
0.059000000000000004,37152,27992,594,34262
0.0591,37169,27975,595,34261
0.0592,37186,27958,596,34260
0.059300000000000005,37203,27941,597,34259
0.0594,37220,27924,598,34258
0.059500000000000004,37237,27907,599,34257
0.0596,37254,27890,600,34256
0.0597,37270,27874,601,34255
0.059800000000000006,37287,27857,602,34254
0.0599,37304,27840,603,34253
0.060000000000000005,37320,27824,604,34252
0.0601,37337,27807,605,34251
0.060200000000000004,37354,27790,606,34250
0.0603,37370,27774,607,34249
0.0604,37387,27757,608,34248
0.060500000000000005,37403,27741,610,34246
0.0606,37420,27724,611,34245
0.060700000000000004,37436,27708,612,34244
0.0608,37453,27691,613,34243
0.0609,37469,27675,614,34242
0.061000000000000006,37486,27658,615,34241
0.0611,37502,27642,616,34240
0.061200000000000004,37518,27626,617,34239
0.0613,37535,27609,618,34238
0.0614,37551,27593,619,34237
0.061500000000000006,37567,27577,620,34236
0.0616,37584,27560,621,34235
0.061700000000000005,37600,27544,622,34234
0.0618,37616,27528,623,34233
0.061900000000000004,37632,27512,624,34232
0.062,37648,27496,626,34230
0.0621,37664,27480,627,34229
0.062200000000000005,37681,27463,628,34228
0.0623,37697,27447,629,34227
0.062400000000000004,37713,27431,630,34226
0.0625,37729,27415,631,34225
0.0626,37745,27399,632,34224
0.0627,37761,27383,633,34223
0.06280000000000001,37777,27367,634,34222
0.0629,37792,27352,635,34221
0.063,37808,27336,636,34220
0.0631,37824,27320,637,34219
0.0632,37840,27304,638,34218
0.06330000000000001,37856,27288,639,34217
0.0634,37872,27272,640,34216
0.0635,37887,27257,642,34214
0.0636,37903,27241,643,34213
0.0637,37919,27225,644,34212
0.06380000000000001,37935,27209,645,34211
0.0639,37950,27194,646,34210
0.064,37966,27178,647,34209
0.0641,37981,27163,648,34208
0.06420000000000001,37997,27147,649,34207
0.06430000000000001,38013,27131,650,34206
0.0644,38028,27116,651,34205
0.0645,38044,27100,652,34204
0.0646,38059,27085,653,34203
0.06470000000000001,38075,27069,654,34202
0.0648,38090,27054,655,34201
0.0649,38105,27039,656,34200
0.065,38121,27023,658,34198
0.0651,38136,27008,659,34197
0.06520000000000001,38152,26992,660,34196
0.0653,38167,26977,661,34195
0.0654,38182,26962,662,34194
0.0655,38197,26947,663,34193
0.0656,38213,26931,664,34192
0.06570000000000001,38228,26916,665,34191
0.0658,38243,26901,666,34190
0.0659,38258,26886,667,34189
0.066,38274,26870,668,34188
0.0661,38289,26855,669,34187
0.06620000000000001,38304,26840,670,34186
0.0663,38319,26825,671,34185
0.0664,38334,26810,673,34183
0.0665,38349,26795,674,34182
0.0666,38364,26780,675,34181
0.06670000000000001,38379,26765,676,34180
0.0668,38394,26750,677,34179
0.0669,38409,26735,678,34178
0.067,38424,26720,679,34177
0.0671,38439,26705,680,34176
0.06720000000000001,38454,26690,681,34175
0.0673,38469,26675,682,34174
0.0674,38483,26661,683,34173
0.0675,38498,26646,684,34172
0.06760000000000001,38513,26631,685,34171
0.06770000000000001,38528,26616,686,34170
0.0678,38543,26601,688,34168
0.0679,38557,26587,689,34167
0.068,38572,26572,690,34166
0.06810000000000001,38587,26557,691,34165
0.0682,38601,26543,692,34164
0.0683,38616,26528,693,34163
0.0684,38631,26513,694,34162
0.0685,38645,26499,695,34161
0.06860000000000001,38660,26484,696,34160
0.0687,38674,26470,697,34159
0.0688,38689,26455,698,34158
0.0689,38704,26440,699,34157
0.069,38718,26426,700,34156
0.06910000000000001,38733,26411,702,34154
0.0692,38747,26397,703,34153
0.0693,38761,26383,704,34152
0.0694,38776,26368,705,34151
0.0695,38790,26354,706,34150
0.06960000000000001,38805,26339,707,34149
0.0697,38819,26325,708,34148
0.0698,38833,26311,709,34147
0.0699,38848,26296,710,34146
0.07,38862,26282,711,34145
0.07010000000000001,38876,26268,712,34144
0.0702,38890,26254,713,34143
0.0703,38905,26239,714,34142
0.0704,38919,26225,715,34141
0.07050000000000001,38933,26211,717,34139
0.07060000000000001,38947,26197,718,34138
0.0707,38961,26183,719,34137
0.0708,38976,26168,720,34136
0.0709,38990,26154,721,34135
0.07100000000000001,39004,26140,722,34134
0.0711,39018,26126,723,34133
0.0712,39032,26112,724,34132
0.0713,39046,26098,725,34131
0.0714,39060,26084,726,34130
0.07150000000000001,39074,26070,727,34129
0.0716,39088,26056,728,34128
0.0717,39102,26042,729,34127
0.0718,39116,26028,731,34125
0.0719,39130,26014,732,34124
0.07200000000000001,39144,26000,733,34123
0.0721,39158,25986,734,34122
0.0722,39171,25973,735,34121
0.0723,39185,25959,736,34120
0.0724,39199,25945,737,34119
0.07250000000000001,39213,25931,738,34118
0.0726,39227,25917,739,34117
0.0727,39240,25904,740,34116
0.0728,39254,25890,741,34115
0.0729,39268,25876,742,34114
0.07300000000000001,39282,25862,743,34113
0.0731,39295,25849,745,34111
0.0732,39309,25835,746,34110
0.0733,39323,25821,747,34109
0.0734,39336,25808,748,34108
0.07350000000000001,39350,25794,749,34107
0.0736,39363,25781,750,34106
0.0737,39377,25767,751,34105
0.0738,39391,25753,752,34104
0.07390000000000001,39404,25740,753,34103
0.07400000000000001,39418,25726,754,34102
0.0741,39431,25713,755,34101
0.0742,39445,25699,756,34100
0.0743,39458,25686,758,34098
0.07440000000000001,39472,25672,759,34097
0.0745,39485,25659,760,34096
0.0746,39498,25646,761,34095
0.0747,39512,25632,762,34094
0.0748,39525,25619,763,34093
0.07490000000000001,39539,25605,764,34092
0.075,39552,25592,765,34091
0.0751,39565,25579,766,34090
0.0752,39578,25566,767,34089
0.0753,39592,25552,768,34088
0.07540000000000001,39605,25539,769,34087
0.0755,39618,25526,770,34086
0.0756,39632,25512,772,34084
0.0757,39645,25499,773,34083
0.0758,39658,25486,774,34082
0.07590000000000001,39671,25473,775,34081
0.076,39684,25460,776,34080
0.0761,39697,25447,777,34079
0.0762,39711,25433,778,34078
0.0763,39724,25420,779,34077
0.07640000000000001,39737,25407,780,34076
0.0765,39750,25394,781,34075
0.0766,39763,25381,782,34074
0.0767,39776,25368,783,34073
0.07680000000000001,39789,25355,785,34071
0.07690000000000001,39802,25342,786,34070
0.077,39815,25329,787,34069
0.0771,39828,25316,788,34068
0.0772,39841,25303,789,34067
0.07730000000000001,39854,25290,790,34066
0.07740000000000001,39867,25277,791,34065
0.0775,39880,25264,792,34064
0.0776,39893,25251,793,34063
0.0777,39906,25238,794,34062
0.07780000000000001,39918,25226,795,34061
0.0779,39931,25213,796,34060
0.078,39944,25200,798,34058
0.0781,39957,25187,799,34057
0.0782,39970,25174,800,34056
0.07830000000000001,39982,25162,801,34055
0.0784,39995,25149,802,34054
0.0785,40008,25136,803,34053
0.0786,40021,25123,804,34052
0.0787,40033,25111,805,34051
0.07880000000000001,40046,25098,806,34050
0.0789,40059,25085,807,34049
0.079,40071,25073,808,34048
0.0791,40084,25060,810,34046
0.0792,40097,25047,811,34045
0.07930000000000001,40109,25035,812,34044
0.0794,40122,25022,813,34043
0.0795,40135,25009,814,34042
0.0796,40147,24997,815,34041
0.07970000000000001,40160,24984,816,34040
0.07980000000000001,40172,24972,817,34039
0.0799,40185,24959,818,34038
0.08,40197,24947,819,34037
0.0801,40210,24934,820,34036
0.08020000000000001,40222,24922,821,34035
0.08030000000000001,40235,24909,823,34033
0.0804,40247,24897,824,34032
0.0805,40260,24884,825,34031
0.0806,40272,24872,826,34030
0.08070000000000001,40284,24860,827,34029
0.08080000000000001,40297,24847,828,34028
0.0809,40309,24835,829,34027
0.081,40321,24823,830,34026
0.0811,40334,24810,831,34025
